file,name_ko,cat20,prompt
"large-plastic-bin-01","플라스틱정리함대","수납가구","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a large plastic bin"
"mini-drawer-organizer-01","미니서랍정리함","수납가구","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a mini drawer organizer"
"document-storage-box-01","문서수납박스","수납가구","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a document storage box"
"compression-storage-box-01","의류압축정리함","수납가구","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a compression storage box"
"builtin-storage-01","빌트인수납장","수납가구","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a builtin storage"
"gap-utility-shelf-01","다용도틈새선반","수납가구","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a gap utility shelf"
"towel-warmer-01","전기수건건조대","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a towel warmer"
"bathroom-vanity-cabinet-01","세면대수납장","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom vanity cabinet"
"bathroom-shelf-01","욕실선반","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom shelf"
"bathroom-corner-shelf-01","욕실코너선반","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom corner shelf"
"towel-rack-01","수건걸이","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a towel rack"
"towel-storage-01","수건보관함","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a towel storage"
"bathroom-mirror-cabinet-01","욕실거울장","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom mirror cabinet"
"bath-stool-01","욕실의자","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bath stool"
"bathtub-01","욕조","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathtub"
"baby-bath-tub-01","아기욕조","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a baby bath tub"
"shower-booth-01","샤워부스","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a shower booth"
"shower-curtain-rod-01","샤워커튼봉","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a shower curtain rod"
"toilet-cover-set-01","변기커버세트","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a toilet cover set"
"toilet-paper-holder-01","휴지걸이","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a toilet paper holder"
"bath-mat-01","욕실매트","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bath mat"
"laundry-basket-01","빨래바구니","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a laundry basket"
"bathroom-drying-rack-01","빨래건조대욕실","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom drying rack"
"bathroom-cart-01","욕실수납카트","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom cart"
"toothbrush-sterilizer-01","칫솔살균기","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a toothbrush sterilizer"
"soap-dispenser-01","비누디스펜서","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a soap dispenser"
"shampoo-dispenser-01","샴푸디스펜서","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a shampoo dispenser"
"slipper-rack-01","욕실슬리퍼정리","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a slipper rack"
"detergent-storage-01","세탁세제수납함","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a detergent storage"
"bathroom-fan-01","욕실환풍기","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom fan"
"shower-head-set-01","샤워헤드세트","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a shower head set"
"bathroom-full-mirror-01","욕실전신거울","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bathroom full mirror"
"sitz-bath-01","좌욕기","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a sitz bath"
"foot-bath-01","족욕기","욕실용품","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a foot bath"
